Date,Wert
2019-01-01 00:00:00,11.008
2019-01-01 08:00:00,11.904
2019-01-01 12:00:00,11.904
2019-01-01 15:00:00,11.904
2019-01-01 16:00:00,9.344
2019-01-01 18:00:00,9.344
2019-01-01 20:00:00,9.728
2019-01-01 21:00:00,10.752
2019-01-01 22:00:00,12.032
2019-01-01 23:00:00,11.904000000000002
2019-02-01 01:00:00,11.904000000000002
2019-02-01 07:00:00,11.904000000000002
2019-02-01 15:00:00,63.104000000000006
2019-02-01 16:00:00,100.096
2019-02-01 22:00:00,14.08
2019-02-01 23:00:00,14.08
2019-03-01 02:00:00,14.08
2019-03-01 03:00:00,12.672
2019-03-01 04:00:00,11.264
2019-03-01 08:00:00,11.264
2019-03-01 13:00:00,70.272
2019-03-01 14:00:00,123.52
2019-03-01 15:00:00,123.52
2019-03-01 16:00:00,108.288
2019-03-01 17:00:00,101.248
2019-03-01 20:00:00,25.856
2019-04-01 07:00:00,60.544
2019-04-01 08:00:00,60.544
2019-04-01 10:00:00,70.912
2019-04-01 11:00:00,79.36000000000001
2019-04-01 12:00:00,85.376
2019-04-01 13:00:00,109.44
2019-04-01 14:00:00,121.728
2019-04-01 15:00:00,121.728
2019-04-01 16:00:00,105.472
2019-04-01 17:00:00,97.536
2019-04-01 18:00:00,81.92
2019-05-01 01:00:00,15.488
2019-05-01 07:00:00,14.08
2019-05-01 08:00:00,15.488
2019-05-01 09:00:00,31.232
2019-05-01 10:00:00,49.92
2019-05-01 11:00:00,18.944000000000003
2019-05-01 12:00:00,15.488
2019-05-01 13:00:00,15.488
2019-05-01 14:00:00,13.568
2019-05-01 15:00:00,13.568
2019-05-01 17:00:00,13.696
2019-05-01 18:00:00,13.824000000000002
2019-05-01 19:00:00,13.824000000000002
2019-05-01 20:00:00,14.08
2019-05-01 21:00:00,13.952
2019-06-01 00:00:00,14.592
2019-06-01 04:00:00,13.952
2019-06-01 05:00:00,13.824000000000002
2019-06-01 09:00:00,13.696000000000002
2019-06-01 10:00:00,13.696
2019-06-01 11:00:00,13.696000000000002
2019-06-01 13:00:00,13.568
2019-06-01 14:00:00,13.696000000000002
2019-06-01 15:00:00,13.44
2019-06-01 16:00:00,13.568
2019-06-01 17:00:00,13.44
2019-06-01 19:00:00,13.568
2019-06-01 20:00:00,14.848
2019-06-01 21:00:00,14.848
2019-06-01 22:00:00,14.848
2019-06-01 23:00:00,14.848
2019-07-01 04:00:00,14.464
2019-07-01 05:00:00,13.952000000000002
2019-07-01 07:00:00,13.952000000000002
2019-07-01 09:00:00,48.256
2019-07-01 12:00:00,83.712
2019-07-01 14:00:00,121.472
2019-07-01 15:00:00,121.472
2019-07-01 16:00:00,111.872
2019-07-01 18:00:00,109.312
2019-07-01 20:00:00,22.144
2019-07-01 23:00:00,15.232
2019-08-01 02:00:00,15.232
2019-08-01 05:00:00,12.8
2019-08-01 06:00:00,12.16
2019-08-01 15:00:00,12.16
2019-08-01 16:00:00,109.824
2019-08-01 17:00:00,109.824
2019-09-01 08:00:00,90.24
2019-09-01 09:00:00,85.50399999999999
2019-09-01 10:00:00,85.50399999999999
2019-09-01 11:00:00,91.77599999999998
2019-09-01 12:00:00,92.288
2019-09-01 13:00:00,122.624
2019-09-01 14:00:00,135.808
2019-09-01 16:00:00,135.808
2019-09-01 17:00:00,112.384
2019-09-01 20:00:00,23.168
2019-10-01 00:00:00,12.416000000000002
2019-10-01 09:00:00,23.168
2019-10-01 10:00:00,78.976
2019-10-01 11:00:00,92.928
2019-10-01 12:00:00,93.568
2019-10-01 14:00:00,125.568
2019-10-01 17:00:00,125.568
2019-10-01 18:00:00,91.008
2019-10-01 21:00:00,13.952000000000002
2019-11-01 01:00:00,13.824
2019-11-01 07:00:00,13.952000000000002
2019-11-01 08:00:00,68.736
2019-11-01 09:00:00,71.808
2019-11-01 12:00:00,80.76800000000001
2019-11-01 13:00:00,126.336
2019-11-01 15:00:00,126.336
2019-11-01 16:00:00,114.944
2019-11-01 17:00:00,114.176
2019-11-01 18:00:00,91.904
2019-11-01 23:00:00,14.207999999999998
2019-12-01 06:00:00,10.624
2019-12-01 08:00:00,14.207999999999998
2019-12-01 10:00:00,35.968
2019-12-01 11:00:00,35.968
2019-12-01 12:00:00,17.408
2019-12-01 14:00:00,17.408
2019-12-01 16:00:00,11.008
