Date,temp,rhum,0101-ZE01-70,0101-ZE01-74,0141-ZE01-70,0141-ZE01-74,0145-ZE02-70,0213-ZE01-71,0223-ZE01-71,0223-ZE02-71,0232-ZE01-71,0242-ZE01-70,0242-ZE01-74,0243-ZE01-70,0245-ZE01-70,0301-ZE01-70,0301-ZE01-74,0301-ZE02-70,0301-ZE02-74,0301-ZE03-70,0301-ZE03-74,0303-ZE01-70,0310-ZE01-70,0330-ZE01-74,0330-ZE02-70,0330-ZE03-70,0353-ZE01-70,0353-ZE03-70,0404-ZE01-70,0430-ZE01-70,0439-ZE01-70,0439-ZE01-72,0439-ZE02-70,5311-ZE01-70,6907-ZE01-74,hour sin,hour cos,dayofweek sin,dayofweek cos
2019-01-04 21:00:00,0.2790224032586558,0.8072289156626508,0.38619148143737475,0.3861914814379297,0.2907584457024058,0.29075844570218756,0.09756097560975611,0.06023988542617204,0.0,0.5674037476311647,0.0,0.0,0.6084301261321275,0.0,0.0,0.0,0.41913024421759976,0.44463712056816723,0.4191302442175998,0.3588951006037648,0.0,0.26203548801937077,0.3836068033059458,0.3698890649768821,0.5446707484775488,0.36988906497707064,0.0,0.0,0.36015352096071795,0.0,0.0,0.2654933279300236,0.42471042471208176,0.0,0.484276729559169,0.1463282076665574,0.0,0.9968561049465865,0.44401776194803727
2019-01-04 22:00:00,0.28105906313645623,0.8072289156626508,0.32820067055620933,0.3282006705566872,0.0,0.0,0.0,0.06023988542617204,0.0,0.5567309334279109,0.048374098632541676,0.0,0.603437947217149,0.0,0.0,0.0,0.37854883003986756,0.3785488300397096,0.37854883003986767,0.3588951006037648,0.7419379814903806,0.13954968050150146,0.0,0.3549920760721969,0.0,0.3549920760721793,0.0,0.2647506129905025,0.0,0.0,0.0,0.25707779433889877,0.3788073788136256,0.0,0.47903563941373234,0.623211196941524,0.0,0.9944154131125548,0.4254788669118498
2019-01-04 23:00:00,0.2790224032586558,0.819277108433735,0.31081584502632675,0.3108158450268415,0.23278096757766872,0.23278096757745786,0.0,0.05907626208413905,0.0,0.0,0.0,0.6034379472175417,0.5629513761662363,0.0,0.06376986522094759,0.0,0.36811649154064846,0.3681164915413311,0.36811649154064857,0.36306766248839817,0.0,0.12248580753117226,0.3836068033059458,0.34580031695533714,0.5179307759607275,0.3458003169554985,0.0,0.24444513416789343,0.0,0.0,0.0,0.2654933279300236,0.0,0.0,0.4785115303984025,0.1023914575116705,0.0,0.9912832366166782,0.40704419641872286
2019-01-05 00:00:00,0.2790224032586558,0.8313253012048193,0.27766049919430424,0.27766049919462943,0.2271151859175329,0.2271151859172419,0.0,0.08172216254933491,0.43179709248881554,0.40197512741621727,0.0,0.0,0.0,0.0,0.08972037819195083,0.0,0.335071476657072,0.33507147665701925,0.33507147665707193,0.0,0.0,0.0,0.0,0.33851030110729297,0.445832812699571,0.33851030110732,0.1408504427662979,0.24329444438983325,0.3079486328393195,0.0,0.5757937935166022,0.22111550584826914,0.0,0.0,0.2615303983221557,0.5792744467866371,0.0,0.9874639560910076,0.38873953302226244
2019-01-05 01:00:00,0.2790224032586558,0.8433734939759038,0.0,0.259158077734306,0.22319151440651128,0.22319151440620225,0.0975609756097561,0.08172216254933491,0.0,0.3953046185373917,0.0,0.5091506639580112,0.5091506639573944,0.19232726788159452,0.0,0.0,0.335071476657072,0.0,0.33507147665707193,0.336983672856341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24099536389824594,0.3069930783381366,0.0,0.5757937935166022,0.0,0.31917631918276684,0.0,0.2615303983221557,0.0584547073567836,0.0,0.9829629131444741,0.3705904774485155
2019-01-05 02:00:00,0.2790224032586558,0.855421686746988,0.0,0.22699615050605754,0.0,0.22057442550806658,0.0,0.061403508773415175,0.0,0.3772429329575081,0.0,0.49750391053058074,0.49750391053055026,0.0,0.08972037819195083,0.0,0.3501442751682017,0.0,0.3501442751682016,0.331246008989342,0.0,0.04753311575616377,0.4045080737598149,0.3454833597469384,0.0,0.34548335974696415,0.1408504427662979,0.24061371654273145,0.3079486328393195,0.0,0.0,0.0,0.0,0.0,0.31446540880508744,0.5353376966317502,0.0,0.9777864028930747,0.3526224127945623
2019-01-05 03:00:00,0.2769857433808554,0.8674698795180723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3501442751682017,0.0,0.3501442751682016,0.0,0.0,0.04753311575616377,0.4045080737598149,0.3454833597469384,0.0,0.34548335974696415,0.14419604229469354,0.2310345977220572,0.0,0.0,0.5769678251662408,0.0,0.0,0.0,0.3689727463315193,0.014517957201896692,0.0,0.9719416651542703,0.33486046902266386
2019-01-05 04:00:00,0.2769857433808554,0.8674698795180723,0.259158077734048,0.22699615050605754,0.0,0.0,0.0,0.060866451843317175,0.0,0.0,0.0,0.0,0.0,0.0,0.08972037819195083,0.0,0.33333217379737357,0.33333217379770563,0.33333217379737357,0.0,0.0,0.0,0.0,0.33438985736760235,0.0,0.3343898573675465,0.14419604229469354,0.2111107662549626,0.3103439852579761,0.0,0.0,0.0,0.0,0.0,0.37631027253617905,0.49140094647686333,0.0,0.9654368743222881,0.31732948781727643
2019-01-05 05:00:00,0.27494908350305497,0.8915662650602411,0.22811374643165439,0.2277412144522069,0.22057442550821724,0.21883231535916275,0.0,0.0,0.0,0.37672981688696533,0.0,0.0,0.4919575997617298,0.0,0.08992154496143719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33438985736760235,0.4380857178557848,0.0,0.14419604229469354,0.0,0.31561174885746857,0.26275115919398756,0.5734422044928368,0.2203533789391602,0.0,0.0,0.0,0.96828393575183,0.0,0.9582811279349268,0.30005398783998904
2019-01-05 06:00:00,0.2830957230142566,0.8795180722891568,0.22811374643165439,0.22811374643187854,0.0,0.0,0.0,0.060150375941729985,0.43179709248881554,0.3772429329575081,0.03882569970960175,0.49195759976200387,0.48862948048143734,0.19665023065575812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4053282377437322,0.33882725832163463,0.0,0.3343898573675465,0.0,0.0,0.3620675038121822,0.0,0.0,0.0,0.31917631918276684,0.0,0.37631027253617905,0.4474641963219764,0.0,0.9504844339512503,0.28305813044130546
2019-01-05 07:00:00,0.2790224032586558,0.9036144578313253,0.0,0.22960387433323193,0.22319151440651128,0.21883231535916275,0.0975609756097561,0.05988184747537845,0.0,0.38483705075662045,0.0,0.4886294804815523,0.488075348615115,0.19665023065575812,0.0903238784930915,0.0,0.33333217379737357,0.33333217379770563,0.33333217379737357,0.331246008989342,0.0,0.05118796222164401,0.4053282377437322,0.34516640253259673,0.4304635761605059,0.3451664025326644,0.14419604229469354,0.0,0.3726059048811759,0.12364760433898572,0.574619761815659,0.0,0.3037323037308876,0.0,0.3888888888875859,0.924347185596943,0.0,0.9420576967524641,0.2663656858637704
2019-01-05 08:00:00,0.28105906313645623,0.9036144578313253,0.0,0.2435117347587125,0.26721903242173656,0.26721903242186096,0.0975609756097561,0.060150375941729985,0.0,0.39592035781917573,0.0,0.0,0.48862948048143734,0.23662831596930511,0.0931402132366268,0.0,0.35999916515132807,0.359999165151559,0.35999916515132807,0.331246008989342,0.0,0.12187697116994416,0.4049175409404589,0.35340729001772303,0.4288391853026443,0.35340729001797677,0.14486455993933042,0.1620690804691413,0.40373542779959154,0.0,0.574619761815659,0.0,0.31660231660355187,0.0,0.3888888888875859,0.4035274461670895,0.0,0.9330127018920585,0.2499999999997215
2019-01-05 09:00:00,0.2769857433808554,0.9277108433734941,0.22960387433279594,0.2790264497737373,0.26721903242292605,0.2672190324226784,0.0,0.056928034374167324,0.0,0.4397404699988541,0.0,0.4886294804815523,0.49528571904254237,0.23662993689006945,0.10299738483168198,0.0,0.35999916515132807,0.359999165151559,0.35999916515132807,0.331246008989342,0.0,0.13406466828959915,0.4028689754235564,0.5407290015821301,0.4304635761605059,0.5407290015820504,0.14486455993933042,0.1620690804691413,0.0,0.0,0.5793194141900062,0.0,0.31660231660355187,0.0,0.3810272536677274,0.8804104354420561,0.0,0.9233620996141024,0.23398396174226865
2019-01-05 10:00:00,0.2790224032586558,0.9277108433734941,0.2765429032639305,0.2790264497737373,0.2676545599605019,0.26765455996031307,0.0,0.06023988542617204,0.0,0.570482444040085,0.0,0.5002762338968753,0.500276233897361,0.0,0.10440555220344964,0.0,0.34898416016495215,0.34898416016481154,0.34898416016495226,0.33750641691880406,0.0,0.13406466828959915,0.4032784425952536,0.5407290015821301,0.4538298138221885,0.5407290015820504,0.14486455993202696,0.23448206889371562,0.40373542779959154,0.0,0.5816674775662402,0.0,0.31960531960873423,0.0,0.37316561844839286,0.3595906960122026,0.0,0.9131193871580947,0.21833997096833158
2019-01-05 11:00:00,0.28105906313645623,0.9397590361445783,0.27716378989241786,0.2771637898928416,0.2676545599605019,0.26765455996031307,0.0,0.05782312924984878,0.41200123724201965,0.5748952422238146,0.0,0.5069341365179812,0.5069341365175859,0.23662831596930511,0.10480788573510394,0.0,0.34724485733134336,0.34724485733080807,0.3472448573313433,0.0,0.0,0.1352841693500757,0.4032784425952536,0.5407290015821301,0.45520429839212717,0.5407290015820504,0.14419604229469354,0.24406118773111785,0.0,0.0,0.0,0.0,0.32561132561129547,0.0,0.3553459119491907,0.8364736852871693,0.0,0.9022988898835833,0.20308990721358683
2019-01-05 12:00:00,0.28716904276985744,0.9277108433734941,0.27716378989241786,0.2771637898928416,0.2676545599605019,0.26765455996031307,0.0,0.060150375941729985,0.4104546860497385,0.5892624921177726,0.0,0.5130329150924163,0.5130329150920487,0.23662993689006945,0.10440555220344964,0.0,0.3455072937619963,0.3455072937622808,0.34550729376199635,0.33072483002939085,0.0,0.1358930056980009,0.4032784425952536,0.5540412044327376,0.45795326752291293,0.5540412044327393,0.14419604229469354,0.24406118773111785,0.0,0.12364760433898572,0.5816674775662402,0.0,0.0,0.0,0.0,0.3156539458573157,0.0,0.8909157412338635,0.1882550990704434
2019-01-05 13:00:00,0.28716904276985744,0.9518072289156628,0.3494349931700642,0.3494349931705697,0.2667821969944039,0.26678219699426786,0.0,0.060150375941729985,0.0,0.5972671027714077,0.04105429601576837,0.5146986387988991,0.5146986387988552,0.22204338198094306,0.10259505129636849,0.0,0.34724485733134336,0.34724485733080807,0.3472448573313433,0.33750641691880406,0.0,0.136501842059229,0.40286897541460964,0.5540412044327376,0.45795326752291293,0.5540412044327393,0.14419604229469354,0.0,0.3663782760173076,0.0,0.0,0.0,0.0,0.0,0.3385744234794689,0.7925369351322824,0.0,0.8789858615727293,0.17385629436094263
2019-01-05 14:00:00,0.2912423625254582,0.9518072289156628,0.3753880541450634,0.37538805414542115,0.2667821969944039,0.26678219699426786,0.0,0.060150375941729985,0.0,0.6137894401539993,0.0,0.0,0.5185792258733497,0.22042085265560182,0.10259505129636849,0.0,0.3675355643949352,0.36753556439436896,0.3675355643949351,0.3395926978611209,0.0,0.136501842059229,0.0,0.5530903328071454,0.47007372236443795,0.5530903328071363,0.14285699945887434,0.26015360155632244,0.36589978027830405,0.0,0.5816674775662402,0.0,0.327756327764543,0.0,0.3343815513614162,0.2717171957024288,0.0,0.8665259359150841,0.15991363111472456
2019-01-05 15:00:00,0.2973523421588595,0.9638554216867471,0.3494349931700642,0.3494349931705697,0.2667821969944039,0.26678219699426786,0.0,0.06077694235366498,0.0,0.5972671027714077,0.03882569970960175,0.5185792258731009,0.5213532132992803,0.0,0.10259505129636849,0.0,0.3675355643949352,0.36753556439436896,0.3675355643949351,0.3432456458826212,0.0,0.13528234101205536,0.40286897541460964,0.5530903328071454,0.4830688491909644,0.5530903328071363,0.14218848182154092,0.26743249038659883,0.36589978027830405,0.14374034004073236,0.5816710031881193,0.0,0.327756327764543,0.0,0.3343815513614162,0.7486001849773954,0.0,0.8535533905936261,0.14644660940707865
2019-01-05 16:00:00,0.29938900203665986,0.9638554216867471,0.3753880541450634,0.37538805414542115,0.26852692292659996,0.2685269229263583,0.0,0.061672037234556575,0.0,0.6137894401539993,0.0,0.0,0.5224631410801245,0.22042085265560182,0.10440555220344964,0.0,0.344926366616283,0.0,0.34492636661628306,0.35263469267999636,0.0,0.0,0.40286897541460964,0.5499207606985936,0.0,0.0,0.0,0.2716478544485364,0.35775816854206133,0.0,0.5816710031881193,0.21805552047692764,0.0,0.0,0.335429769392862,0.2277804455475419,0.0,0.8400863688853395,0.13347406408497525
2019-01-05 17:00:00,0.3075356415478615,0.9156626506024098,0.3715385570565734,0.3715385570569864,0.32476098301127676,0.32476098301140827,0.0,0.06328320801964044,0.0,0.0,0.0,0.5213532132995986,0.5224631410801245,0.2312258281980707,0.10239388453054134,0.0,0.0,0.0,0.3408703123563346,0.35263469267999636,0.0,0.13467533297554468,0.4004097131033805,0.5499207606985936,0.5095589154016797,0.5473851030073948,0.14185321922594976,0.28084302681570705,0.0,0.0,0.5828415092671834,0.21805552047692764,0.0,0.0,0.3448637316567447,0.7046634348225085,0.0,0.8261437056391234,0.12101413842732767
2019-01-05 18:00:00,0.3095723014256619,0.9397590361445783,0.37451881286789157,0.37451881286835975,0.33478596371882063,0.3347859637186637,0.0,0.061672037234556575,0.41200123724201965,0.6194337168965183,0.0,0.5235714047877242,0.5224631410801245,0.0,0.0,0.0,0.342028688068689,0.0,0.3420286880686891,0.0,0.0,0.1322363308811974,0.40000024592273653,0.5499207606985936,0.517555916533389,0.5594294770181809,0.0,0.2716478544485364,0.0,0.0,0.580496971487176,0.0,0.327756327764543,0.0,0.34853249475710923,0.183843695392655,0.0,0.8117449009296248,0.10908425876619088
2019-01-05 19:00:00,0.3136456211812627,0.9397590361445783,0.37451881286789157,0.37451881286835975,0.32476098301127676,0.32476098301140827,0.0,0.0,0.4277760593888844,0.6297986614660481,0.0,0.527453655934237,0.527453655933903,0.0,0.0,0.0,0.344926366616283,0.3599991651262488,0.3420286880686891,0.34376525974575434,0.0,0.13101865818534703,0.0,0.5524564183842067,0.5179307759698188,0.5524564183843022,0.0,0.2858239847033907,0.35105348087419375,0.0,0.580496971487176,0.21576225314206224,0.0,0.0,0.34853249475710923,0.6607266846676216,0.0,0.7969100927864834,0.09770111011646848
2019-01-05 20:00:00,0.32179226069246436,0.9156626506024098,0.0,0.37451881286835975,0.2789887390626659,0.2789887390625692,0.0,0.0,0.0,0.6194337168965183,0.0,0.527453655934237,0.527453655933903,0.0,0.103802051902309,0.0,0.3599991651263256,0.0,0.35999916512632557,0.34376525974575434,0.0,0.1304079934994015,0.40000024592273653,0.5524564183842067,0.5179307759698188,0.5524564183843022,0.0,0.2689648275034455,0.0,0.0,0.5793194141643538,0.2157599575616762,0.31488631489187874,0.0,0.35901467505414114,0.1399069452377681,0.0,0.7816600290317406,0.08688061284195453
2019-01-05 21:00:00,0.32382892057026474,0.9036144578313253,0.37451881286789157,0.3318018129874371,0.0,0.21229286284103585,0.0,0.056928034371562256,0.0,0.6068110616318922,0.0,0.526345392214222,0.5263453922142588,0.2312258281980707,0.10360088513282265,0.0,0.3599991651263256,0.3408703123566122,0.35999916512632557,0.3422017228659007,0.0,0.12979915712487047,0.0,0.3496038034866292,0.4834437086092114,0.34960380348673764,0.0,0.0,0.3476997001052557,0.0,0.5793158885681271,0.0,0.0,0.0,0.4423480083854545,0.6167899345127347,0.0,0.7660160382578052,0.07663790038594398
2019-01-05 22:00:00,0.32382892057026474,0.9036144578313253,0.0,0.3165280019872466,0.0,0.0,0.0,0.0,0.4277760593888844,0.5728427779512011,0.0,0.0,0.5152527706532171,0.0,0.0,0.0,0.34086857306598317,0.3408685730658258,0.34086857306598317,0.0,0.0,0.0,0.4004097131033805,0.33502377179034265,0.4608271898112975,0.3350237717903806,0.14185321922594976,0.25478984679758576,0.2787359666423769,0.0,0.0,0.0,0.31488631489187874,0.0,0.4423480083854545,0.09597019508288118,0.0,0.750000000000354,0.0669872981079851
2019-01-05 23:00:00,0.32179226069246436,0.9156626506024098,0.0,0.2967838072789861,0.21185733530434725,0.21185733530449105,0.0,0.0,0.0,0.5517023959671761,0.0,0.0,0.0,0.0,0.10360088513282265,0.0,0.33681251880712176,0.0,0.33681251880712176,0.3317687530518051,0.0,0.04996846118777329,0.0,0.33502377179034265,0.4598275646596059,0.3350237717903806,0.0,0.24406118773111785,0.2787359666423769,0.0,0.57579379349095,0.0,0.0,0.0,0.4423480083854545,0.5728531843578478,0.0,0.7336343141363068,0.0579423032475766
2019-01-06 00:00:00,0.31771894093686354,0.9397590361445783,0.2861045573083023,0.2861045573087231,0.0,0.19224028564361084,0.12901155327342748,0.07196562835438969,0.0,0.0,0.0,0.5379921456416525,0.537992145641623,0.51647815502925,0.06960370146652696,0.0,0.44695735057480374,0.44695735057444297,0.4469573505748037,0.0,0.0,0.11822212470446393,0.44999950814334355,0.0,0.0,0.0,0.13014311898262518,0.2574717241769541,0.0,0.15455950541318936,0.0,0.24024672710654205,0.0,0.0,0.4025157232699145,0.05203344492799428,0.0,0.7169418695587731,0.049515566048787596
2019-01-06 01:00:00,0.31771894093686354,0.9277108433734941,0.2856078480064159,0.28560784800680594,0.0,0.0,0.11424903722721437,0.07169709989324828,0.0,0.0,0.0,0.5280077877881906,0.528007787787225,0.5121551922550863,0.05612552806096866,0.0,0.44695735057480374,0.44695735057444297,0.4469573505748037,0.0,0.2774186055426026,0.0,0.44999950814334355,0.3990491283696533,0.45233037611283416,0.0,0.1261290018241996,0.25708777775690655,0.0,0.0,0.0,0.20734442395384906,0.0,0.0,0.39465408805149715,0.5289164342029609,0.0,0.6999460121600909,0.041718872065108104
2019-01-06 02:00:00,0.31568228105906315,0.9397590361445783,0.28498696138244617,0.28498696138264334,0.0,0.19006134006520653,0.0,0.06910132474283076,0.0,0.3882236168040433,0.0,0.5097064598842758,0.5097064598843967,0.5121551922550863,0.0,0.0,0.46956480901201253,0.4695648090120865,0.46956480901201253,0.3197706812553439,0.0,0.11578312262341958,0.4491805737999491,0.3958795562612998,0.45233037611283416,0.3990491283697846,0.0,0.0,0.0,0.0,0.576967825191893,0.0,0.0,0.0,0.3925576519908329,0.008096694773107371,0.0,0.6826705121836514,0.03456312567807601
2019-01-06 03:00:00,0.31771894093686354,0.9156626506024098,0.2827517695262163,0.282751769526474,0.0,0.0,0.11360718870346598,0.06704260651469603,0.0,0.0,0.0,0.4986138383107988,0.49861383831087447,0.5132363381965089,0.05612552806096866,0.0,0.46956480901201253,0.4695648090120865,0.46956480901201253,0.0,0.0,0.10968927406359207,0.0,0.0,0.4539547669706957,0.0,0.0,0.2505744827356482,0.0,0.0,0.0,0.0,0.0,0.0,0.39046121593318234,0.484979684048074,0.0,0.6651395309774185,0.02805833484575848
2019-01-06 04:00:00,0.31568228105906315,0.9277108433734941,0.2827517695262163,0.282751769526474,0.0,0.19006134006520653,0.0,0.0656999641959637,0.0,0.36893045265581287,0.0,0.0,0.0,0.5407885395158356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44876987698772897,0.0,0.45520429839212717,0.0,0.0,0.0,0.0,0.0,0.576967825191893,0.0,0.0,0.0,0.37526205450578143,0.9618626733230407,0.0,0.6473775872055211,0.022213597106950922
2019-01-06 05:00:00,0.3136456211812627,0.9397590361445783,0.28436607475847636,0.2843660747588688,0.0,0.19180475810488626,0.0,0.0656999641959637,0.0,0.36893045265581287,0.0,0.0,0.49861217426267496,0.5407885395158356,0.0,0.0,0.468985621181653,0.46898562118122095,0.468985621181653,0.0,0.0,0.10968927406359207,0.44876987698772897,0.39492868462421765,0.0,0.3958795562613796,0.0,0.24712701154726177,0.0,0.0,0.57579379349095,0.20734442395384906,0.0,0.0,0.3674004192873641,0.4410429338931871,0.0,0.6294095225515688,0.0170370868555485
2019-01-06 06:00:00,0.31771894093686354,0.9397590361445783,0.0,0.0,0.0,0.19180475810624859,0.0,0.06713211600434824,0.0,0.0,0.04296397579757741,0.49861217426270327,0.49694811461602845,0.5413283020261646,0.06055119694209878,0.0,0.4475347990898092,0.447534799089212,0.44753479908980925,0.0,0.0,0.10968927406359207,0.4532789344474366,0.39492868462421765,0.4580782206623286,0.0,0.1261290018241996,0.24406118773111785,0.2911883505628349,0.0,0.5746197617900067,0.20734442395384906,0.3560703560734795,0.0,0.36425576519643327,0.9179259231681537,0.0,0.6112604669778227,0.012536043909011862
2019-01-06 07:00:00,0.3136456211812627,0.9638554216867471,0.28436607475847636,0.2843660747588688,0.19441923122138968,0.19180475810624859,0.07252888318356868,0.07044396706156308,0.0,0.0,0.04264505927321982,0.49861217426270327,0.49694811461602845,0.5397090145423521,0.06175819754438008,0.30966667956367433,0.0,0.0,0.44753479908980925,0.29994709955274895,0.296775192591918,0.1102999387495376,0.0,0.39429477020702397,0.4580782206623286,0.0,0.13850862347813028,0.2440611877143899,0.28974998958036546,0.0,0.5746197617900067,0.20734442395384906,0.0,0.5562065047647184,0.3674004192873641,0.3971061837383002,0.0,0.5929558035813629,0.008716763383337989
